,year,price
11692,2017,27000
11693,2017,27000
11694,2017,24500
11695,2016,27250
11696,2018,24750
11697,2018,29500
11698,2016,21000
11699,2017,21250
11700,2018,84500
11701,2018,52000
11702,2016,36500
11703,2016,33000
11704,2016,31000
11705,2016,57000
11706,2016,37500
11707,2018,49500
11708,2017,17000
11709,2018,26500
11710,2016,23500
11711,2018,26000
11712,2019,26000
11713,2019,24500
11714,2019,29750
11715,2019,29750
11716,2019,52500
11717,2017,21607
11718,2017,22444
11719,2016,21594
11720,2019,26190
11721,2016,18990
11722,2019,23745
11723,2015,26990
11724,2016,22615
11725,2017,42995
11726,2015,23699
11727,2015,26578
11728,2016,17995
11729,2016,22802
11730,2017,19866
11731,2017,38459
11732,2019,43890
11733,2017,20250
11734,2016,34581
11735,2016,19004
11736,2016,18674
11737,2017,20990
11738,2018,32990
11739,2016,31490
11741,2018,34990
11742,2016,17990
11743,2014,10990
11744,2016,30000
11745,2017,22767
11746,2003,3650
11747,2006,6850
11748,2013,9995
11749,2017,26250
11750,2018,25250
11751,2019,27750
11752,2018,24750
11753,2018,25500
11754,2019,18500
11755,2016,19750
11756,2016,24250
11757,2018,30000
11758,2018,24750
11759,2019,31000
11760,2002,2990
11761,2005,4990
11762,2004,4990
11763,2001,3990
11764,1998,1990
11765,2000,1490
11766,2006,5990
11767,2018,26995
11768,2017,21750
11769,2019,25995
11770,2004,3490
11771,2004,3990
11772,2001,3990
11773,2002,3990
11774,2013,10490
11775,2011,12990
11776,2007,3990
11777,2018,23899
11778,2019,25390
11779,2020,37490
11780,2019,22360
11781,2019,25890
11782,2015,19995
11783,2018,17750
11784,2019,20590
11785,2019,24190
11786,2019,28290
11787,2019,21599
11788,2019,31995
11789,2019,24490
11790,2019,23999
11791,2000,3990
11792,2008,3990
11793,2003,5990
11794,1998,19990
11795,2005,2490
11796,2002,4990
11797,2014,20990
11798,2017,24500
11799,2018,29500
11800,2016,16000
11801,2018,19450
11802,2015,15540
11803,2020,25940
11804,2020,25644
11805,2016,15249
11806,2019,32950
11807,2007,3990
11808,1998,1990
11809,2003,3990
11810,2001,4490
11811,2001,4990
11812,2004,4990
11813,2001,4990
11814,2015,14700
11815,2014,13000
11816,2003,650
11817,2016,16500
11818,2016,20450
11819,2017,18450
11820,2015,12950
11821,2015,24500
11822,2013,7000
11823,2014,11351
11824,2014,15750
11825,2014,9800
11826,2015,13200
11827,2017,16850
11828,2016,18900
11829,2001,3990
11830,2017,22750
11831,2017,23000
11832,2018,29000
11833,2018,24750
11834,2018,24750
11835,2018,29500
11836,2019,18500
11837,2020,36995
11838,2020,49990
11839,2020,28990
11840,2020,26490
11841,2020,34495
11842,2020,30990
11843,2017,29490
11844,2019,34460
11845,2019,21999
11846,2018,35990
11847,2014,24990
11848,2015,27490
11849,2015,26490
11850,2017,29990
11851,2017,41990
11852,2016,18990
11853,2016,42490
11854,2018,39490
11855,2018,39990
11856,2010,6350
11857,2002,2140
11858,2004,19950
11859,2011,10750
11860,1998,10450
11861,2017,30950
11862,2015,16950
11863,2015,18450
11864,2016,57950
11865,2018,22950
11866,2017,29450
11867,2015,16950
11868,2017,31950
11869,2015,29950
11870,2015,15950
11871,2001,3950
11872,2007,6950
11873,2018,15990
11874,2016,16995
11875,2013,8995
11876,2014,11295
11877,2017,29950
11878,2013,9450
11879,2016,15999
11880,2012,10499
11881,2013,10999
11882,2012,9499
11883,2015,13400
11884,2017,23800
11885,2015,18999
11886,2017,34950
11887,2016,31990
11888,2014,9990
11889,2017,48990
11890,2017,54990
11891,2017,33990
11892,2013,7295
11893,2011,9295
11894,2016,18795
11895,2017,14495
11896,2017,14995
11897,2017,20999
11898,2010,6999
11899,2015,20999
11900,2010,5999
11901,2017,16999
11902,2010,7995
11903,2019,38995
11904,2015,14250
11905,2017,20450
11906,2007,2478
11907,2016,16995
11908,2017,18495
11909,2016,11495
11910,2014,11495
11911,2016,36950
11912,1997,9995
11913,2015,13999
11914,2018,21450
11915,2019,23480
11916,2019,34980
11917,2016,13980
11918,2015,18680
11919,2010,8290
11920,2016,29995
11921,2009,8990
11922,2002,16999
11923,2008,14995
11924,2019,28675
11925,2019,28900
11926,2019,12900
11927,2011,6595
11928,2015,6775
11929,2011,9495
11930,2017,31995
11931,2016,15485
11932,2018,19990
11933,2009,6995
11934,2012,12495
11935,2018,46990
11936,2018,33490
11937,2019,20990
11938,2017,19490
11939,2015,29990
11940,2018,89990
11941,2016,25490
11942,2016,14180
11943,2005,2690
11944,2010,7490
11945,2013,9795
11946,2017,26990
11947,2017,29990
11948,2016,19800
11949,2016,18980
11950,2017,26980
11951,2016,23680
11952,2017,29280
11953,2019,23480
11954,2018,25980
11955,2018,35480
11956,2015,16280
11957,2018,18680
11958,2016,19480
11959,2017,26989
11960,2017,21980
11961,2017,14680
11962,2018,25980
11963,2016,32980
11964,2019,22980
11965,2016,17480
11966,2017,16989
11967,2017,22980
11968,2017,16280
11969,2019,22480
11970,2019,22350
11971,2019,26980
11972,2017,14480
11973,2016,13000
11974,2017,18980
11975,2017,20880
11976,2018,23480
11977,2016,16580
11978,2019,28680
11979,2019,26480
11980,2017,22280
11981,2017,16290
11982,2016,17000
11983,2017,30480
11984,2017,23966
11985,2019,20290
11986,2019,24989
11987,2018,20280
11988,2019,25780
11989,2019,39580
11990,2019,32995
11991,2014,16995
11992,2016,19995
11993,2018,28995
11994,2012,8495
11997,2013,22948
11998,2015,16495
11999,2005,6995
12000,2016,17995
12001,2011,7995
12002,2018,20495
12003,2018,28995
12004,2010,5995
12005,2016,24995
12006,2017,14500
12007,2009,4700
12008,2010,1350
12009,2007,1800
12010,2002,6995
12011,1999,5995
12012,2001,4495
12013,2008,7495
12014,2017,17495
12015,2016,13295
12016,2016,17995
12017,2014,7995
12018,2008,3995
12019,2015,11500
12020,2015,16490
12021,2018,16500
12022,2018,20000
12023,2018,22000
12024,2016,22800
12025,2017,15200
12026,2017,23800
12027,2018,18200
12028,2016,17000
12029,2018,19500
12030,2019,20700
12031,2017,18300
12032,2018,21500
12033,2018,16600
12034,2018,18000
12035,2018,18600
12036,2017,27700
12037,2018,23800
12038,2017,16800
12039,2018,24000
12040,2018,21390
12041,2019,18480
12042,2020,29480
12043,2016,36980
12044,2019,54980
12045,2016,17980
12046,2016,15480
12047,2017,19290
12048,2014,9000
12049,2017,25800
12050,2011,7490
12051,2018,20300
12052,2016,16400
12053,2016,20500
12054,2016,20500
12055,2018,21500
12056,2018,17000
12057,2019,19750
12058,2016,14800
12059,2018,18400
12060,2017,14500
12061,2017,18500
12062,2008,3995
12063,2011,7995
12064,2018,17500
12065,2018,22500
12066,2016,16700
12067,2016,25000
12068,2017,21500
12069,2017,16600
12070,2015,13950
12071,2014,9688
12073,2014,10788
12074,2014,11988
12075,2016,18200
12076,2013,17495
12077,2015,17495
12078,2013,13995
12079,2017,18000
12080,2014,13900
12081,2016,18500
12082,2018,18450
12083,2018,18500
12084,2016,12600
12085,2017,19700
12086,2016,12000
12087,2017,19000
12088,2017,19500
12089,2017,17500
12090,2017,20000
12091,2017,20500
12092,2016,17800
12093,2016,17000
12094,2016,14250
12096,2017,16900
12097,2017,12700
12098,2017,18700
12099,2017,24280
12100,2019,28180
12101,2019,25780
12102,2015,16480
12103,2017,28980
12104,2019,24980
12105,2017,17890
12106,2019,24980
12107,2017,18600
12108,2018,19000
12109,2018,19000
12110,2017,17000
12111,2018,19900
12112,2018,20800
12113,2018,19000
12114,2017,14500
12115,2016,17500
12116,2017,18300
12117,2017,16500
12118,2017,19500
12119,2017,18000
12120,2016,18800
12121,2017,16750
12122,2017,18250
12123,2014,13600
12124,2017,16950
12125,2018,21000
12126,2018,15800
12127,2016,13000
12128,2017,17000
12129,2017,18500
12130,2017,11800
12131,2013,11300
12132,2017,16700
12133,2015,18300
12134,2017,21000
12135,2017,17500
12136,2016,15600
12137,2017,19000
12138,2018,17500
12139,2017,17400
12140,2016,21000
12141,2017,16250
12142,2018,17400
12143,2018,27000
12144,2018,17600
12145,2016,17500
12146,2017,18250
12147,2017,16500
12148,2014,14000
12149,2017,15400
12150,2017,17000
12151,2017,13500
12152,2017,19000
12153,2017,17700
12154,2016,14200
12155,2016,13950
12156,2018,20000
12157,2015,17950
12158,2016,24950
12159,2016,21950
12160,2018,64950
12161,2017,19950
12162,2017,22950
12163,2013,9950
12164,2015,26950
12165,2017,17900
12166,2016,14400
12167,2014,13500
12168,2016,11000
12169,2019,27300
12170,2016,13200
12171,2016,17300
12172,2018,19700
12173,2017,20000
12174,2018,14500
12175,2015,17500
12176,2017,14500
12177,2019,19500
12178,2018,27000
12179,2018,20800
12180,2017,17250
12181,2017,23100
12182,2016,19300
12183,2015,14400
12185,2017,17600
12186,2019,17600
12187,2017,18400
12188,2016,14000
12189,2016,18900
12190,2017,18500
12191,2015,19500
12192,2015,19300
12193,2015,11000
12194,2017,13900
12195,2015,16500
12196,2017,12100
12197,2016,14600
12198,2017,20100
12199,2018,20800
12200,2018,15800
12201,2016,20950
12202,2016,12600
12203,2014,11250
12204,2016,20750
12205,2018,18750
12206,2015,13750
12207,2016,16200
12208,2017,12900
12209,2016,20500
12210,2017,19000
12211,2016,15200
12212,2017,15900
12213,2016,19500
12214,2017,12800
12215,2019,17600
12216,2017,20000
12217,2017,11750
12218,2015,15750
12219,2016,12000
12220,2017,19000
12221,2018,20900
12222,2019,22890
12223,2017,14000
12224,2017,19000
12225,2017,16500
12226,2017,15000
12227,2018,21400
12228,2017,12400
12229,2017,13800
12230,2016,18900
12231,2016,11900
12232,2016,16700
12233,2016,14200
12234,2016,15800
12235,2017,16800
12236,2016,11500
12237,2017,16500
12238,2018,15800
12239,2015,15300
12240,2016,11300
12241,2016,16400
12242,2017,15500
12243,2018,18100
12244,2016,17500
12245,2016,19400
12246,2015,15800
12247,2014,11500
12248,2018,15700
12249,2017,14700
12250,2017,20000
12251,2018,13300
12252,2015,12300
12253,2017,19000
12254,2015,14000
12255,2017,14500
12256,2016,15400
12257,2016,14500
12258,2018,17950
12259,2018,19750
12260,2018,19750
12261,2018,19750
12262,2019,19950
12263,2019,22950
12264,2019,28950
12265,2017,23950
12266,2018,19400
12267,2016,15200
12268,2015,15200
12269,2019,17800
12271,2017,18600
12272,2016,16900
12273,2017,17000
12274,2016,15000
12275,2016,15900
12276,2018,17800
12277,2016,15400
12278,2017,15000
12279,2019,19450
12280,2017,13700
12281,2016,14700
12282,2016,17500
12283,2016,17500
12284,2016,16000
12285,2017,17500
12286,2017,19000
12287,2016,22000
12288,2018,21000
12289,2014,11200
12290,2016,16400
12291,2017,12900
12292,2015,15000
12293,2016,17700
12294,2017,21600
12295,2016,13900
12296,2017,16800
12297,2018,17100
12298,2015,27000
12299,2015,16250
12300,2017,12900
12301,2016,12200
12302,2016,16400
12303,2015,15700
12304,2016,15100
12305,2014,12700
12306,2017,16400
12307,2017,17200
12308,2017,20100
12309,2016,16200
12310,2018,18400
12311,2018,15000
12312,2017,17100
12313,2017,16700
12314,2018,15500
12315,2018,22250
12316,2018,19000
12317,2015,13500
12318,2017,17800
12319,2018,16000
12320,2018,16600
12321,2019,21000
12322,2017,20000
12323,2018,20000
12324,2017,19000
12325,2015,15000
12326,2018,16000
12327,2015,12900
12328,2014,17000
12329,2018,15900
12330,2017,20700
12331,2017,16800
12332,2016,16200
12333,2015,17100
12334,2017,17200
12335,2018,17900
12336,2017,13500
12337,2015,11400
12338,2015,10500
12339,2017,20000
12340,2016,17000
12341,2018,16000
12342,2017,20250
12343,2017,19000
12344,2016,20500
12345,2017,19500
12346,2016,13000
12347,2016,15900
12348,2018,24500
12349,2017,18700
12350,2018,19000
12351,2017,19500
12352,2018,14750
12353,2016,21000
12354,2018,20800
12355,2018,15000
12356,2017,13500
12357,2016,17500
12358,2017,20300
12359,2017,14500
12360,2017,17500
12361,2017,16600
12362,2017,13100
12363,2014,14200
12364,2016,17100
12365,2016,18700
12366,2015,11200
12367,2018,18100
12368,2016,13000
12369,2017,14250
12370,2018,14500
12371,2018,16800
12372,2015,10500
12373,2018,19900
12374,2017,16450
12375,2017,19000
12376,2017,13500
12377,2016,19900
12378,2017,13500
12379,2017,12400
12380,2017,12600
12381,2017,17000
12382,2018,16700
12383,2015,12500
12384,2017,19250
12385,2017,15600
12386,2018,16600
12387,2017,16400
12388,2017,15700
12390,2014,10800
12391,2015,15800
12392,2017,17800
12393,2017,10900
12394,2017,15500
12395,2018,18900
12396,2015,19900
12397,2016,16750
12398,2018,16000
12399,2018,18750
12400,2018,14000
12401,2017,16000
12402,2018,16500
12403,2018,17250
12404,2015,15750
12405,2018,15800
12406,2018,20000
12407,2018,20250
12408,2018,19250
12409,2017,15500
12410,2017,15200
12411,2016,16600
12412,2013,13000
12413,2017,16950
12414,2017,18400
12415,2016,17950
12416,2016,15500
12417,2015,17450
12418,2017,19750
12419,2018,19950
12420,2017,19500
12421,2015,21900
12422,2017,16000
12423,2017,13100
12424,2017,14000
12425,2016,13800
12426,2016,12400
12427,2016,13900
12428,2018,14900
12429,2016,17000
12430,2012,10800
12431,2018,14300
12432,2016,21000
12433,2015,14900
12434,2017,17500
12435,2017,13900
12436,2016,14700
12437,2017,28000
12438,2015,21000
12439,2015,15900
12440,2014,13000
12441,2017,17400
12442,2014,9800
12443,2017,16800
12444,2017,16000
12445,2017,14500
12446,2018,18700
12447,2018,19000
12448,2018,19750
12449,2017,16850
12450,2015,13999
12451,2016,13800
12452,2016,11900
12453,2017,14300
12454,2018,15800
12455,2018,15800
12456,2014,9500
12457,2015,12700
12458,2017,20200
12459,2017,13000
12460,2017,18000
12461,2016,12450
12462,2016,18450
12463,2017,16750
12464,2017,15800
12465,2018,20800
12466,2018,20800
12467,2018,20800
12468,2016,14000
12469,2015,11750
12470,2016,13000
12471,2018,15400
12472,2016,14500
12473,2016,14750
12474,2016,10500
12475,2018,21800
12476,2016,12600
12477,2018,15700
12478,2014,13100
12479,2017,19200
12480,2016,11900
12481,2016,15400
12482,2013,10700
12483,2016,17500
12484,2016,12600
12485,2016,11900
12486,2017,17700
12487,2017,13100
12488,2018,20000
12489,2018,19000
12490,2015,15300
12491,2016,18600
12492,2015,15750
12493,2017,16600
12494,2016,15200
12495,2015,12800
12496,2016,17600
12497,2014,9700
12498,2016,15300
12499,2018,19300
12500,2014,12000
12501,2017,19200
12502,2018,18500
12503,2015,12750
12504,2017,14700
12505,2015,20500
12506,2017,11500
12507,2016,12800
12508,2014,11900
12509,2014,11300
12510,2014,14800
12511,2015,17500
12512,2015,13700
12513,2017,28800
12514,2015,10400
12515,2015,13300
12516,2014,11400
12517,2015,10700
12518,2015,22200
12519,2015,16300
12520,2014,14800
12521,2018,17600
12522,2015,16500
12523,2016,12400
12524,2017,14200
12525,2019,23950
12526,2014,20500
12527,2018,15000
12528,2014,14600
12529,2016,11500
12530,2014,15000
12531,2017,17800
12532,2017,14800
12533,2014,13000
12534,2017,18900
12535,2015,15500
12536,2014,13000
12537,2016,13300
12538,2015,13400
12539,2016,16000
12540,2015,14400
12541,2014,14000
12542,2017,17000
12543,2016,11500
12544,2017,14500
12545,2017,14400
12546,2016,15500
12547,2018,16950
12548,2017,16800
12549,2016,13800
12550,2018,23600
12551,2017,15700
12552,2019,23950
12553,2019,24000
12554,2017,17800
12555,2016,18500
12556,2017,20500
12557,2017,17800
12558,2017,18500
12559,2017,18500
12560,2018,19000
12561,2017,17800
12562,2017,23900
12563,2018,27995
12564,2019,40990
12565,2016,17995
12566,2019,23995
12567,2015,10200
12568,2017,18000
12569,2017,17500
12570,2015,13000
12571,2017,19000
12572,2014,14000
12573,2014,12000
12574,2017,18500
12575,2017,16500
12576,2017,16400
12577,2014,8200
12578,2014,11500
12579,2015,12000
12580,2016,18000
12581,2018,15000
12582,2018,19000
12583,2017,21000
12584,2017,16850
12585,2018,19000
12586,2018,20000
12587,2017,14250
12588,2015,14700
12589,2016,16450
12590,2017,20000
12591,2018,14600
12592,2015,14995
12593,2015,13995
12594,2004,1495
12595,2017,24990
12596,2018,21990
12597,2018,29990
12598,2018,28944
12599,2016,21672
12600,2016,26059
12601,2016,20264
12602,2017,20905
12603,2019,39894
12604,2014,21944
12605,2017,20681
12606,2017,18460
12607,2019,27994
12608,2017,20995
12609,2017,22646
12610,2016,20184
12611,2016,15944
12612,2016,28944
12613,2019,28450
12614,2016,19290
12615,2019,33450
12616,2016,14400
12617,2016,15100
12618,2015,14800
12619,2016,16200
12620,2017,13000
12621,2015,13900
12622,2015,11200
12623,2015,12500
12624,2017,15100
12625,2016,12750
12626,2016,11400
12627,2016,27444
12628,2019,24244
12629,2017,20444
12630,2017,18944
12631,2019,48444
12632,2019,29444
12633,2019,24944
12634,2018,44444
12635,2019,35444
12636,2016,20990
12637,2019,38444
12638,2019,34350
12639,2012,11995
12640,2020,44995
12641,2018,31990
12642,2020,32995
12643,2020,44995
12644,2019,22995
12645,2018,20944
12646,2011,10995
12647,2013,11995
12648,2007,3695
12649,2012,9995
12650,2009,4695
12651,2019,30444
12652,2020,25244
12653,2020,26444
12654,2019,29944
12655,2016,16890
12656,2020,27890
12657,2016,18480
12658,2017,17890
12659,2016,18980
12660,2017,16780
12661,2016,19480
12662,2017,21890
12663,2017,15980
12664,2019,24000
12665,2014,35989
12666,2020,26944
12667,2019,35850
12668,2017,29990
12669,2019,54994
12670,2016,26250
12671,2017,29440
12672,2019,21890
12673,2019,25850
12674,2018,18470
12675,2017,29890
12676,2017,22750
12677,2017,21890
12678,2017,15480
12679,2016,17250
12680,2016,16890
12681,2018,26000
12682,2016,16480
12683,2019,35890
12684,2015,21000
12685,2020,41450
12686,2017,28890
12687,2017,17480
12688,2019,42980
12689,2016,18980
12690,2017,19980
12691,2018,27890
12692,2015,19780
12693,2019,34890
12694,2019,20480
12695,2019,23980
12696,2019,22480
12697,2016,20800
12698,2019,36890
12699,2019,40890
12700,2016,32890
12701,2019,37890
12702,2019,27890
12703,2019,25480
12704,2016,17890
12705,2018,47480
12706,2018,20250
12707,2019,56890
12708,2015,13890
12709,2001,12999
12710,2006,1695
12711,2016,17850
12712,2019,32890
12713,2017,20480
12714,2019,20980
12715,2016,28890
12716,2019,25480
12717,2016,13890
12718,2019,27480
12719,2017,18898
12720,2017,19828
12721,2017,23166
12722,2016,35168
12723,2016,34975
12724,2016,29579
12725,2019,25744
12726,2016,31988
12727,2016,18314
12728,2015,21643
12729,2019,23444
12730,2019,25444
12731,2020,57995
12732,2020,23444
12733,2020,25644
12734,2018,27244
12735,2016,20444
12736,2019,24944
12737,2019,24244
12738,2019,27890
12739,2019,28480
12740,2019,23480
12741,2019,57890
12742,2016,16950
12743,2015,12800
12744,2016,11900
12745,2015,17200
12746,2016,12800
12747,2017,15000
12748,2018,18500
12749,2018,19000
12750,2017,20000
12751,2014,11000
12752,2017,29890
12753,2019,20880
12754,2016,17780
12755,2019,32890
12756,2012,10990
12757,2011,7995
12758,2015,13495
12759,2013,9995
12760,2013,16000
12761,2015,10995
12763,2014,20000
12764,2016,31750
12765,2004,2495
12766,2004,1780
12767,2004,5000
12768,2013,14790
12769,2012,44990
12770,2010,26990
12771,2016,21317
12772,2017,19329
12773,2015,29029
12774,2020,32995
12775,2018,31995
12776,2015,17165
12777,2018,29490
12778,2017,29990
12779,2016,29267
12780,2015,29900
12781,2018,35000
12782,2018,34000
12783,2016,15000
12784,2014,19495
12785,2013,8250
12786,2014,21495
12787,2016,22390
12788,2019,24990
12789,2016,27990
12790,2016,17590
12791,2017,33990
12792,2018,23790
12793,2016,17990
12794,2016,25629
12795,2016,34763
12796,2017,21450
12797,2020,52990
12798,2020,26590
12799,2020,27490
12800,2020,27490
12801,2020,26590
12802,2018,19790
12803,2019,24790
12804,2019,31990
12805,2017,33995
12806,2017,19500
